Codigo_Cliente,Tipo_De_Persona,Segmento,Edad,Zona,Sexo,Limite_TC
12098.0,N,Emergente,73.0,Norte,M,100000.0
12109.0,N,Emergente,76.0,Norte,F,100000.0
12163.0,N,Clasico,53.0,Norte,F,25000.0
12172.0,N,Emergente,51.0,Norte,F,15000.0
12201.0,N,Preferencial,54.0,Norte,M,30000.0
12202.0,N,Prestige,60.0,Norte,M,500000.0
12238.0,N,Mi_Negocio,50.0,Metropolitana,M,200000.0
12268.0,N,Mi_Negocio,56.0,Norte,F,550000.0
12276.0,N,Clasico,48.0,Norte,M,44000.0
12279.0,N,Preferencial,60.0,Norte,F,76000.0
12382.0,N,Clasico,38.0,Norte,F,22500.0
12400.0,N,Clasico,49.0,Norte,F,26000.0
12488.0,N,Emergente,44.0,Metropolitana,F,50000.0
12516.0,N,Clasico,38.0,Norte,M,15000.0
12518.0,N,Mi_Negocio,38.0,Norte,M,84000.0
12522.0,N,Emergente,52.0,Norte,F,105000.0
12532.0,N,Preferencial,76.0,Norte,F,300000.0
12539.0,N,Preferencial,40.0,Norte,M,50000.0
12548.0,N,Emergente,55.0,Norte,F,75000.0
12617.0,N,Emergente,57.0,Norte,F,105000.0
12618.0,N,Mi_Negocio,47.0,Norte,M,630000.0
12619.0,N,Emergente,71.0,Norte,M,36000.0
12637.0,N,Preferencial,44.0,Norte,M,170000.0
12643.0,N,Emergente,44.0,Norte,M,40000.0
12644.0,N,Prestige,34.0,Norte,M,400000.0
12649.0,N,Emergente,39.0,Norte,M,60000.0
12680.0,N,Emergente,39.0,Norte,M,210000.0
12716.0,N,Preferencial,41.0,Norte,F,400000.0
12720.0,N,Prestige,58.0,Norte,M,420000.0
12737.0,N,Preferencial,50.0,Norte,M,110000.0
12751.0,N,Mi_Negocio,72.0,Norte,M,300000.0
12782.0,N,Mi_Negocio,54.0,Norte,M,12000.0
12865.0,N,Preferencial,71.0,Norte,M,315000.0
12881.0,N,Clasico,57.0,Norte,M,100000.0
12882.0,N,Preferencial,54.0,Norte,F,100000.0
12885.0,N,Prestige,55.0,Metropolitana,F,696000.0
12894.0,N,Clasico,61.0,Norte,F,25000.0
12924.0,N,Preferencial,57.0,Norte,M,200000.0
12930.0,N,Mi_Negocio,46.0,Norte,M,300000.0
12934.0,N,Preferencial,48.0,Norte,M,462000.0
12946.0,N,Clasico,38.0,Norte,M,25000.0
12965.0,N,Emergente,55.0,Norte,M,567000.0
13005.0,N,Mi_Negocio,76.0,Norte,M,300000.0
13074.0,N,Mi_Negocio,57.0,Norte,M,300000.0
13075.0,N,Emergente,40.0,Norte,F,30000.0
13077.0,N,Emergente,53.0,Norte,M,250000.0
13104.0,N,Preferencial,53.0,Norte,M,70000.0
13106.0,N,,36.0,Norte,M,25000.0
13124.0,N,Prestige,79.0,Norte,M,300000.0
13128.0,N,Prestige,51.0,Norte,M,415000.0
13129.0,N,Emergente,47.0,Norte,F,50000.0
13138.0,N,Mi_Negocio,62.0,Norte,M,500000.0
13143.0,N,Clasico,46.0,,F,150000.0
13159.0,N,Preferencial,66.0,Norte,F,400000.0
13200.0,N,Emergente,40.0,Norte,F,265000.0
13226.0,N,Clasico,35.0,Norte,M,25000.0
13242.0,N,Clasico,38.0,Norte,M,40000.0
13252.0,N,Prestige,52.0,Norte,M,100000.0
13269.0,N,Mi_Negocio,,Norte,M,400000.0
13329.0,N,Preferencial,66.0,Norte,M,50000.0
13367.0,N,Prestige,60.0,Metropolitana,M,700000.0
13392.0,N,Prestige,63.0,Norte,M,160000.0
13394.0,N,Prestige,51.0,Norte,M,210000.0
13427.0,N,Emergente,37.0,Norte,F,42000.0
13446.0,N,Prestige,53.0,Metropolitana,M,650000.0
13513.0,N,Emergente,35.0,Norte,M,85000.0
13581.0,N,Clasico,44.0,Norte,M,7000.0
13791.0,N,Mi_Negocio,50.0,Norte,M,90000.0
13798.0,N,Prestige,56.0,Norte,M,200000.0
13802.0,N,Preferencial,66.0,Norte,M,700000.0
13804.0,N,Prestige,68.0,Norte,M,400000.0
13812.0,N,Preferencial,44.0,Norte,F,68000.0
13814.0,N,Emergente,51.0,Norte,M,200000.0
13822.0,N,Preferencial,63.0,Norte,F,200000.0
13828.0,N,Mi_Negocio,49.0,Norte,M,300000.0
13854.0,N,Clasico,38.0,Norte,M,20000.0
13868.0,N,Preferencial,52.0,Norte,F,300000.0
13875.0,N,Mi_Negocio,44.0,Norte,F,168000.0
13908.0,N,Preferencial,56.0,Norte,M,562200.0
13917.0,N,Emergente,67.0,Norte,M,70000.0
13934.0,N,Mi_Negocio,55.0,Norte,M,250000.0
13941.0,N,Clasico,52.0,Norte,F,34500.0
13946.0,N,Preferencial,64.0,Norte,M,500000.0
13952.0,N,Mi_Negocio,51.0,Norte,M,100000.0
13953.0,N,Emergente,52.0,Metropolitana,M,120000.0
14023.0,N,Prestige,72.0,Norte,M,50000.0
14052.0,N,Mi_Negocio,51.0,Norte,M,55087.0
14061.0,N,Mi_Negocio,70.0,Norte,M,200000.0
14066.0,N,Emergente,47.0,Norte,F,20000.0
14092.0,N,Preferencial,58.0,Norte,F,400000.0
14095.0,N,Preferencial,61.0,Norte,M,263000.0
14104.0,N,Mi_Negocio,37.0,Metropolitana,M,400000.0
14120.0,N,Preferencial,68.0,Norte,M,500000.0
14130.0,N,Clasico,48.0,Norte,F,105000.0
14140.0,N,Emergente,56.0,Norte,F,125000.0
14150.0,N,Clasico,38.0,Norte,F,15000.0
14173.0,N,Prestige,63.0,Norte,M,53000.0
14202.0,N,Emergente,65.0,Norte,F,125000.0
14230.0,N,Clasico,38.0,Norte,M,180000.0
14234.0,N,Clasico,41.0,Norte,F,52500.0
14240.0,N,Emergente,64.0,Norte,F,125000.0
14242.0,N,Clasico,63.0,Norte,F,15000.0
14243.0,N,Emergente,43.0,Norte,F,157500.0
14244.0,N,Emergente,71.0,Norte,M,150000.0
14279.0,N,Clasico,46.0,Norte,M,35000.0
14334.0,N,Mi_Negocio,58.0,Norte,M,400000.0
14342.0,N,Emergente,44.0,Norte,M,60000.0
14356.0,N,Mi_Negocio,47.0,Norte,M,200000.0
14363.0,N,Preferencial,48.0,Norte,M,100000.0
14374.0,N,Clasico,47.0,Norte,F,97000.0
14394.0,N,Emergente,41.0,Norte,M,148000.0
14395.0,N,Clasico,56.0,,M,37500.0
14405.0,N,Prestige,70.0,Norte,M,720000.0
14430.0,N,Mi_Negocio,50.0,Norte,M,315000.0
14444.0,N,Mi_Negocio,40.0,Norte,F,419000.0
14449.0,N,Preferencial,62.0,Norte,M,150000.0
14453.0,N,Clasico,64.0,Norte,F,30000.0
14472.0,N,Emergente,38.0,Metropolitana,M,32000.0
14475.0,N,Prestige,41.0,Norte,M,32000.0
14483.0,N,Emergente,69.0,Norte,F,150000.0
14484.0,N,Prestige,83.0,Norte,M,200000.0
14490.0,N,Prestige,56.0,Norte,M,473000.0
14507.0,N,Prestige,40.0,Norte,M,300000.0
14521.0,N,Clasico,40.0,Norte,M,29000.0
14543.0,N,Preferencial,35.0,Norte,M,350000.0
14576.0,N,Preferencial,45.0,Norte,M,32000.0
14614.0,N,Preferencial,61.0,Norte,F,125000.0
14683.0,N,Mi_Negocio,47.0,Norte,M,110000.0
14688.0,N,Mi_Negocio,53.0,Norte,M,660000.0
14692.0,N,Preferencial,49.0,Norte,M,400000.0
14705.0,N,Emergente,62.0,Norte,M,25000.0
14712.0,N,Clasico,46.0,Norte,F,85000.0
14722.0,N,Preferencial,54.0,Norte,F,200000.0
14726.0,N,Prestige,49.0,Norte,M,375000.0
14749.0,N,Mi_Negocio,73.0,Norte,M,120000.0
14751.0,N,Preferencial,76.0,Norte,M,400000.0
14810.0,N,,43.0,Norte,F,203000.0
14925.0,N,Mi_Negocio,63.0,Norte,M,400000.0
14990.0,N,Clasico,36.0,Norte,F,37500.0
15009.0,N,Preferencial,36.0,Norte,F,106000.0
15016.0,N,Mi_Negocio,54.0,Norte,M,200000.0
15019.0,N,Preferencial,53.0,Norte,M,100000.0
15024.0,N,Clasico,53.0,Norte,M,25000.0
15044.0,N,Prestige,50.0,Norte,F,250000.0
15053.0,N,Preferencial,56.0,Norte,F,475000.0
15055.0,N,Preferencial,57.0,Norte,F,150000.0
15080.0,N,Emergente,76.0,Norte,M,200000.0
15082.0,N,Preferencial,46.0,Norte,M,350000.0
15095.0,N,Clasico,39.0,Norte,M,40000.0
15132.0,N,Emergente,41.0,Norte,F,90000.0
15138.0,N,Mi_Negocio,56.0,Norte,F,300000.0
15188.0,N,Prestige,63.0,Metropolitana,M,400000.0
15194.0,N,Emergente,50.0,Norte,F,105000.0
15199.0,N,Preferencial,51.0,Norte,M,230220.0
15237.0,N,Mi_Negocio,34.0,Norte,M,350000.0
15239.0,N,Prestige,51.0,Norte,M,324000.0
15244.0,N,Preferencial,83.0,Norte,M,200000.0
15269.0,N,Prestige,64.0,Metropolitana,M,200000.0
15280.0,N,Clasico,41.0,Norte,F,52000.0
15287.0,N,Emergente,50.0,Norte,F,70000.0
15315.0,N,Preferencial,47.0,Norte,F,75000.0
15319.0,N,Preferencial,59.0,Norte,M,432000.0
15331.0,N,Preferencial,85.0,Norte,M,150000.0
15343.0,N,Mi_Negocio,47.0,Norte,M,260000.0
15346.0,N,Clasico,27.0,Norte,M,150000.0
15382.0,N,Clasico,40.0,Norte,F,57000.0
15415.0,N,Emergente,39.0,Norte,M,45000.0
15429.0,N,Mi_Negocio,52.0,Norte,M,400000.0
15471.0,N,Preferencial,35.0,Norte,F,25000.0
15479.0,N,Clasico,49.0,Norte,M,42000.0
15516.0,N,Emergente,50.0,Norte,M,52500.0
15594.0,N,Preferencial,56.0,Norte,M,125000.0
15692.0,N,Clasico,66.0,Norte,M,50000.0
15735.0,N,Clasico,45.0,Norte,F,80000.0
15798.0,N,Mi_Negocio,40.0,Norte,M,20000.0
15887.0,N,Clasico,56.0,Norte,M,15000.0
15889.0,N,Clasico,53.0,Norte,M,34000.0
15908.0,N,Clasico,60.0,Norte,M,15000.0
15917.0,N,Emergente,53.0,Norte,M,26000.0
15972.0,N,Clasico,42.0,Norte,F,22000.0
16072.0,N,Clasico,46.0,Norte,F,150000.0
16077.0,N,Emergente,57.0,Norte,F,76000.0
16092.0,N,Clasico,55.0,Norte,F,30000.0
16120.0,N,Clasico,34.0,Norte,M,100000.0
16206.0,N,Preferencial,48.0,Norte,M,111000.0
16223.0,N,Preferencial,47.0,Norte,M,37000.0
16237.0,N,Emergente,56.0,Norte,M,300000.0
16250.0,N,Preferencial,77.0,Norte,F,504000.0
16259.0,N,Emergente,41.0,Metropolitana,M,63000.0
16262.0,N,Emergente,69.0,Norte,M,75000.0
16282.0,N,Preferencial,47.0,Norte,M,262500.0
16287.0,N,Clasico,51.0,Norte,M,25000.0
16292.0,N,Emergente,50.0,Norte,F,200000.0
16386.0,N,Mi_Negocio,48.0,Norte,M,400000.0
16396.0,N,Clasico,59.0,Norte,F,48000.0
16410.0,N,Preferencial,55.0,Metropolitana,F,100000.0
16423.0,N,Prestige,66.0,Norte,M,400000.0
16426.0,N,Emergente,47.0,Norte,M,33000.0
16467.0,N,Preferencial,51.0,Norte,F,62500.0
16481.0,N,Prestige,59.0,Norte,M,80000.0
16486.0,N,Emergente,51.0,Norte,F,28000.0
16491.0,N,Preferencial,35.0,Metropolitana,F,207000.0
16515.0,N,Clasico,40.0,Norte,F,15000.0
16522.0,N,Prestige,55.0,Norte,M,701000.0
16535.0,N,Clasico,50.0,Norte,F,24000.0
16583.0,N,Mi_Negocio,42.0,Norte,M,50000.0
16613.0,N,Mi_Negocio,51.0,Norte,M,70000.0
16614.0,N,Clasico,57.0,Norte,M,237000.0
16622.0,N,Clasico,44.0,Norte,M,30000.0
16632.0,N,Preferencial,52.0,Norte,F,250000.0
16633.0,N,Emergente,65.0,Norte,M,263000.0
16653.0,N,Clasico,52.0,Norte,M,200000.0
16664.0,N,Emergente,68.0,Norte,M,300000.0
16672.0,N,Emergente,47.0,Norte,M,96000.0
16674.0,N,Mi_Negocio,50.0,Norte,M,300000.0
16723.0,N,Emergente,44.0,Norte,F,100000.0
16747.0,N,Prestige,68.0,Metropolitana,M,146000.0
16779.0,N,Preferencial,46.0,Norte,F,69000.0
16825.0,N,Clasico,56.0,Norte,M,60000.0
16880.0,N,Clasico,35.0,Norte,M,21000.0
16908.0,N,Emergente,41.0,Norte,F,105000.0
16952.0,N,Emergente,37.0,Norte,M,300000.0
16972.0,N,Emergente,38.0,Norte,F,20000.0
16979.0,N,Clasico,69.0,Norte,M,100000.0
17093.0,N,Preferencial,54.0,Metropolitana,F,75000.0
17102.0,N,Emergente,37.0,Norte,F,93000.0
17139.0,N,Preferencial,47.0,Norte,M,900000.0
17147.0,N,Emergente,39.0,Norte,F,40000.0
17152.0,N,Mi_Negocio,46.0,Norte,F,26000.0
17199.0,N,Clasico,34.0,Metropolitana,M,100000.0
17315.0,N,Preferencial,55.0,Norte,F,150000.0
17325.0,N,Emergente,48.0,Norte,F,30000.0
17374.0,N,Preferencial,38.0,Norte,M,20000.0
17411.0,N,Preferencial,49.0,Metropolitana,M,1050000.0
17425.0,N,Preferencial,54.0,Norte,F,200000.0
17530.0,N,Emergente,54.0,Norte,F,100000.0
17555.0,N,Clasico,56.0,Metropolitana,M,25000.0
17565.0,N,Mi_Negocio,55.0,Norte,M,400000.0
17594.0,N,Emergente,44.0,Norte,F,31000.0
17618.0,N,Clasico,45.0,Norte,F,37500.0
17624.0,N,Clasico,52.0,Norte,F,20000.0
17625.0,N,Preferencial,48.0,Norte,M,27000.0
17658.0,N,Clasico,38.0,Norte,M,29000.0
17738.0,N,Clasico,51.0,Norte,M,20000.0
18029.0,N,Clasico,34.0,Norte,M,15000.0
18053.0,N,Clasico,45.0,Norte,M,50000.0
18079.0,N,Preferencial,53.0,Metropolitana,M,300000.0
18080.0,N,Mi_Negocio,47.0,Norte,M,500000.0
18091.0,N,Emergente,56.0,Norte,F,200000.0
18114.0,N,Clasico,71.0,Norte,M,25000.0
18125.0,N,Mi_Negocio,51.0,Norte,M,400000.0
18247.0,N,Prestige,68.0,Norte,M,6000.0
18248.0,N,Preferencial,41.0,Norte,M,120000.0
18254.0,N,Clasico,33.0,Norte,M,22000.0
18255.0,N,Emergente,40.0,Norte,F,15000.0
18263.0,N,Mi_Negocio,38.0,Norte,M,60000.0
18268.0,N,Emergente,54.0,Norte,F,37500.0
18280.0,N,Emergente,71.0,Norte,F,24000.0
18284.0,N,Prestige,56.0,Norte,F,489000.0
18300.0,N,Emergente,44.0,Norte,M,27000.0
18317.0,N,Clasico,35.0,Norte,M,16000.0
18362.0,N,Mi_Negocio,54.0,Norte,M,500000.0
18522.0,N,Preferencial,64.0,Norte,F,300000.0
18563.0,N,Prestige,36.0,Metropolitana,M,500000.0
18569.0,N,Clasico,59.0,Norte,M,700000.0
18596.0,N,Mi_Negocio,41.0,Norte,F,434000.0
18598.0,N,Clasico,40.0,Norte,M,100000.0
18662.0,N,Emergente,37.0,Norte,M,95000.0
18677.0,N,Emergente,15.0,Norte,F,87000.0
18679.0,N,Emergente,61.0,Norte,M,80000.0
18846.0,N,Preferencial,57.0,Norte,F,80000.0
18847.0,N,Clasico,48.0,Norte,F,8000.0
18849.0,N,Prestige,50.0,Norte,M,600000.0
18855.0,N,Clasico,35.0,Norte,F,15000.0
18858.0,N,Clasico,36.0,Norte,M,68000.0
18884.0,N,Emergente,69.0,Norte,M,420000.0
18890.0,N,Preferencial,64.0,Norte,M,40000.0
18919.0,N,Emergente,46.0,Norte,F,100000.0
18975.0,N,Mi_Negocio,44.0,Norte,M,360000.0
19020.0,N,Mi_Negocio,36.0,Norte,M,180000.0
19137.0,N,Clasico,34.0,Norte,F,37500.0
19156.0,N,Preferencial,52.0,Norte,F,80000.0
19157.0,N,Emergente,55.0,Metropolitana,F,221000.0
19158.0,N,Clasico,38.0,Norte,M,100000.0
19171.0,N,Emergente,63.0,Norte,M,20000.0
19237.0,N,Preferencial,59.0,Metropolitana,F,180000.0
19251.0,N,Preferencial,60.0,Metropolitana,M,500000.0
19266.0,N,Prestige,56.0,Metropolitana,M,200000.0
19273.0,N,Preferencial,56.0,Metropolitana,F,440000.0
19291.0,N,Prestige,57.0,Metropolitana,M,720000.0
19293.0,N,Prestige,60.0,Metropolitana,F,500000.0
19303.0,N,Clasico,38.0,Norte,F,22500.0
19353.0,N,Emergente,37.0,Norte,M,25000.0
19376.0,N,Emergente,54.0,Metropolitana,M,100000.0
19401.0,N,Preferencial,42.0,Metropolitana,F,150000.0
19416.0,N,Emergente,77.0,Norte,M,75000.0
19421.0,N,Emergente,46.0,Norte,M,100000.0
19424.0,N,Preferencial,49.0,Norte,M,5800.0
19461.0,N,Preferencial,52.0,Metropolitana,F,200000.0
19486.0,N,Emergente,53.0,Norte,M,40000.0
19496.0,N,Clasico,38.0,Norte,M,16000.0
19538.0,N,Prestige,52.0,Metropolitana,M,120000.0
19541.0,N,Prestige,60.0,Metropolitana,M,400000.0
19542.0,N,Preferencial,60.0,Norte,F,109000.0
19550.0,N,Mi_Negocio,52.0,Norte,M,400000.0
19553.0,N,Preferencial,61.0,Norte,M,150000.0
19558.0,N,Clasico,36.0,Norte,F,15000.0
19579.0,N,Prestige,55.0,Norte,M,368000.0
19605.0,N,Preferencial,57.0,Norte,F,15000.0
19676.0,N,Clasico,52.0,Norte,M,25000.0
19678.0,N,Preferencial,64.0,Metropolitana,M,200000.0
19687.0,N,Prestige,40.0,Metropolitana,M,500000.0
19699.0,N,Prestige,65.0,Metropolitana,M,400000.0
19706.0,N,Emergente,55.0,Metropolitana,M,400000.0
19725.0,N,Clasico,49.0,Metropolitana,F,20000.0
19731.0,N,Clasico,34.0,Norte,F,105000.0
19741.0,N,Mi_Negocio,51.0,Metropolitana,M,545000.0
19752.0,N,Preferencial,58.0,Norte,M,500000.0
19790.0,N,Preferencial,61.0,Norte,M,200000.0
19826.0,N,Emergente,39.0,Norte,M,30000.0
19829.0,N,Emergente,53.0,Metropolitana,F,125000.0
19833.0,N,Emergente,49.0,Norte,M,30000.0
19890.0,N,Prestige,52.0,Metropolitana,M,400000.0
19897.0,N,Preferencial,78.0,Metropolitana,M,120000.0
19901.0,N,Mi_Negocio,53.0,Metropolitana,M,1087000.0
19910.0,N,Clasico,33.0,Norte,F,17000.0
19912.0,N,Preferencial,56.0,Norte,M,53000.0
19915.0,N,Mi_Negocio,57.0,Norte,M,300000.0
19928.0,N,Mi_Negocio,62.0,Metropolitana,M,400000.0
19946.0,N,Emergente,53.0,Metropolitana,F,60000.0
20046.0,N,Emergente,43.0,Metropolitana,M,60000.0
20058.0,N,Preferencial,51.0,Norte,F,240000.0
20081.0,N,Emergente,51.0,Norte,F,133000.0
20099.0,N,Preferencial,43.0,Metropolitana,M,150000.0
20128.0,N,Preferencial,65.0,Metropolitana,F,125000.0
20144.0,N,Prestige,69.0,Metropolitana,F,1000000.0
20154.0,N,Clasico,46.0,Metropolitana,M,90000.0
20156.0,N,Emergente,41.0,Metropolitana,M,102000.0
20275.0,N,Prestige,56.0,Norte,M,210000.0
20286.0,N,Preferencial,46.0,Norte,F,100000.0
20293.0,N,Clasico,47.0,Norte,F,48000.0
20298.0,N,Preferencial,52.0,Norte,M,50000.0
20299.0,N,Preferencial,52.0,Norte,F,45000.0
20387.0,N,Emergente,40.0,Norte,F,160000.0
20401.0,N,Mi_Negocio,44.0,Metropolitana,M,400000.0
20473.0,N,Preferencial,63.0,Metropolitana,F,148440.0
20523.0,N,Preferencial,45.0,Metropolitana,F,90000.0
20540.0,N,Preferencial,43.0,Metropolitana,M,300000.0
20548.0,N,Preferencial,48.0,Norte,M,200000.0
20578.0,N,Prestige,64.0,Norte,M,300000.0
20586.0,N,Prestige,40.0,Metropolitana,M,200000.0
20662.0,N,Mi_Negocio,57.0,Norte,M,467000.0
20681.0,N,Preferencial,57.0,Metropolitana,F,525000.0
20683.0,N,Preferencial,67.0,Norte,M,237000.0
20700.0,N,Emergente,37.0,Norte,F,62500.0
20701.0,N,Preferencial,68.0,Norte,M,15000.0
20714.0,N,Emergente,55.0,Metropolitana,F,80000.0
20742.0,N,Prestige,55.0,Norte,M,200000.0
20860.0,N,Emergente,38.0,Norte,F,55000.0
20869.0,N,Preferencial,67.0,Metropolitana,M,300000.0
20878.0,N,Prestige,52.0,Norte,M,200000.0
20880.0,N,Mi_Negocio,64.0,Norte,M,331000.0
20896.0,N,Preferencial,56.0,Metropolitana,M,500000.0
20897.0,N,Mi_Negocio,54.0,Metropolitana,M,400000.0
20919.0,N,Mi_Negocio,66.0,Metropolitana,M,500000.0
20926.0,N,Preferencial,38.0,Metropolitana,M,359000.0
20985.0,N,Preferencial,44.0,Metropolitana,M,25000.0
20987.0,N,Preferencial,41.0,Metropolitana,F,100000.0
20988.0,N,Preferencial,48.0,Norte,M,400000.0
20989.0,N,Prestige,57.0,Norte,M,1000000.0
20996.0,N,Clasico,50.0,Norte,F,32000.0
21018.0,N,Emergente,38.0,Norte,M,273000.0
21066.0,N,Emergente,36.0,Norte,F,8000.0
21105.0,N,Mi_Negocio,41.0,Norte,M,400000.0
21164.0,N,Mi_Negocio,64.0,Norte,M,400000.0
21166.0,N,Emergente,70.0,Norte,F,36000.0
21174.0,N,Emergente,36.0,Metropolitana,M,80000.0
21176.0,N,Emergente,47.0,Norte,M,80000.0
21212.0,N,Emergente,72.0,Norte,M,73000.0
21285.0,N,Preferencial,56.0,Norte,M,500000.0
21318.0,N,Emergente,39.0,Metropolitana,M,25000.0
21320.0,N,Preferencial,77.0,Metropolitana,F,432000.0
21322.0,N,Preferencial,55.0,Metropolitana,F,500000.0
21331.0,N,Mi_Negocio,53.0,Metropolitana,M,955000.0
21340.0,N,Emergente,44.0,Metropolitana,M,105000.0
21347.0,N,Prestige,72.0,Metropolitana,M,720000.0
21387.0,N,Emergente,41.0,Norte,F,51000.0
21396.0,N,,,Norte,M,50000.0
21399.0,N,Preferencial,51.0,Norte,F,250000.0
21404.0,N,Prestige,46.0,Metropolitana,M,500000.0
21406.0,N,Prestige,73.0,Metropolitana,M,500000.0
21457.0,N,Clasico,40.0,Norte,M,25000.0
21461.0,N,Clasico,44.0,Norte,F,26000.0
21556.0,N,Mi_Negocio,57.0,Metropolitana,F,420000.0
21627.0,N,Emergente,53.0,Norte,F,18000.0
21632.0,N,Preferencial,57.0,Norte,M,50000.0
21881.0,N,Clasico,34.0,Norte,M,37500.0
21888.0,N,Clasico,51.0,Norte,M,30000.0
21975.0,N,Prestige,58.0,Norte,M,360000.0
21983.0,N,Preferencial,60.0,Metropolitana,F,400000.0
22003.0,N,Preferencial,54.0,Norte,F,475000.0
22008.0,N,Emergente,56.0,Norte,F,300000.0
22010.0,N,Emergente,64.0,Norte,F,150000.0
22023.0,N,Preferencial,45.0,Norte,F,125000.0
22072.0,N,Emergente,51.0,Norte,M,37000.0
22084.0,N,Prestige,53.0,Metropolitana,M,500000.0
22114.0,N,Emergente,71.0,Norte,M,65000.0
22121.0,N,Mi_Negocio,54.0,Norte,F,616000.0
22166.0,N,Preferencial,55.0,Norte,M,90000.0
22183.0,N,Clasico,45.0,Norte,M,25000.0
22185.0,N,Emergente,33.0,Norte,F,30000.0
22186.0,N,Preferencial,55.0,Metropolitana,M,225000.0
22194.0,N,Emergente,48.0,Norte,F,134602.0
22231.0,N,Clasico,43.0,Metropolitana,F,37500.0
22262.0,N,Preferencial,56.0,Norte,M,550000.0
22277.0,N,Prestige,47.0,Norte,M,400000.0
22304.0,N,Emergente,48.0,Norte,F,26000.0
22364.0,N,Preferencial,50.0,Norte,M,263000.0
22374.0,N,Preferencial,49.0,Metropolitana,M,79950.0
22432.0,N,Preferencial,59.0,Metropolitana,M,200000.0
22448.0,N,Preferencial,55.0,Metropolitana,M,250000.0
22469.0,N,Emergente,50.0,Metropolitana,F,200000.0
22482.0,N,Preferencial,40.0,Norte,M,63000.0
22486.0,N,Emergente,46.0,Metropolitana,F,190000.0
22527.0,N,Preferencial,48.0,Norte,F,38000.0
22533.0,N,Emergente,56.0,Norte,F,30000.0
22582.0,N,Clasico,42.0,Metropolitana,M,15000.0
22698.0,N,Preferencial,60.0,Norte,F,200000.0
22709.0,N,Mi_Negocio,56.0,Norte,M,400000.0
22712.0,N,Preferencial,45.0,Norte,M,15000.0
22719.0,N,Clasico,61.0,Metropolitana,M,115000.0
22785.0,N,Emergente,36.0,Norte,M,51000.0
22815.0,N,Prestige,57.0,Metropolitana,M,200000.0
22819.0,N,Emergente,54.0,Metropolitana,F,200000.0
22825.0,N,Preferencial,47.0,Norte,F,35000.0
22839.0,N,Emergente,56.0,Metropolitana,M,100000.0
22847.0,N,Mi_Negocio,68.0,Norte,M,447000.0
22851.0,N,Prestige,37.0,Metropolitana,M,150000.0
22869.0,N,Clasico,37.0,Norte,M,62000.0
22874.0,N,Preferencial,40.0,Metropolitana,M,250000.0
22886.0,N,Preferencial,71.0,Metropolitana,F,75000.0
22916.0,N,Emergente,68.0,Metropolitana,M,419000.0
22918.0,N,Preferencial,44.0,Metropolitana,M,400000.0
22965.0,N,Mi_Negocio,51.0,Metropolitana,M,400000.0
23010.0,N,Emergente,34.0,Norte,F,25000.0
23032.0,N,Mi_Negocio,58.0,Metropolitana,M,500000.0
23048.0,N,Prestige,71.0,Norte,M,70000.0
23051.0,N,Clasico,34.0,Norte,F,20000.0
23054.0,N,Preferencial,51.0,Norte,M,86000.0
23066.0,N,Mi_Negocio,39.0,Norte,M,92000.0
23078.0,N,Mi_Negocio,59.0,Metropolitana,M,120000.0
23093.0,N,Emergente,40.0,Norte,M,24883.0
23116.0,N,Clasico,58.0,Norte,M,15000.0
23133.0,N,Preferencial,54.0,Norte,M,73000.0
23134.0,N,Clasico,42.0,Norte,M,44000.0
23137.0,N,Preferencial,69.0,Norte,M,120000.0
23142.0,N,Mi_Negocio,53.0,Norte,M,370000.0
23289.0,N,Emergente,67.0,Norte,F,200000.0
23349.0,N,Preferencial,42.0,Norte,M,48000.0
23505.0,N,Preferencial,42.0,Norte,M,60000.0
23508.0,N,Prestige,34.0,Norte,M,420000.0
23568.0,N,Preferencial,40.0,Norte,M,166000.0
23666.0,N,Emergente,62.0,Norte,M,200000.0
23675.0,N,Emergente,55.0,Metropolitana,F,140000.0
23686.0,N,Preferencial,40.0,Norte,M,315000.0
23784.0,N,Preferencial,51.0,Norte,F,264000.0
23791.0,N,Preferencial,62.0,Norte,M,400000.0
23814.0,N,Emergente,34.0,Metropolitana,F,63000.0
23835.0,N,Emergente,33.0,Norte,F,25000.0
23853.0,N,Clasico,47.0,Norte,M,26000.0
23890.0,N,Emergente,37.0,Norte,M,36000.0
23913.0,N,Mi_Negocio,57.0,Norte,M,400000.0
23943.0,N,Clasico,48.0,Norte,M,25000.0
23974.0,N,Prestige,69.0,Metropolitana,M,100000.0
23986.0,N,Clasico,35.0,Norte,F,16000.0
24006.0,N,Emergente,66.0,Norte,M,113000.0
24035.0,N,Mi_Negocio,50.0,Metropolitana,F,80000.0
24178.0,N,Preferencial,63.0,Norte,F,300000.0
24190.0,N,Emergente,52.0,Norte,M,81000.0
24202.0,N,Emergente,76.0,Metropolitana,F,24000.0
24217.0,N,Clasico,46.0,Norte,M,25000.0
24221.0,N,Prestige,51.0,Metropolitana,M,90000.0
24239.0,N,Preferencial,57.0,Metropolitana,M,400000.0
24288.0,N,Clasico,39.0,Norte,M,44000.0
24297.0,N,Preferencial,52.0,Norte,M,191000.0
24302.0,N,Preferencial,55.0,Norte,M,100000.0
24307.0,N,Prestige,54.0,Metropolitana,F,300000.0
24317.0,N,Preferencial,69.0,Metropolitana,M,180000.0
24322.0,N,Emergente,73.0,Metropolitana,M,190000.0
24348.0,N,Preferencial,50.0,Norte,M,79000.0
